id,full_name,credit_sco,gender,age,occupation,balance,monthly_ir,origin_province,tenure_ye,married,nums_card,nums_service,active_member,last_transaction_month,customer_segment,engagement_score,loyalty_level,digital_behavior,risk_score,risk_segment,cluster_group,exit
41375,Mai Minh Khoa,641,1,89,4,72997096,18000000,5,3,3,4,1,0,0,1,16,0,1,0.3621,0,2,0
11713,Bùi Thanh Huy,667,1,77,1,21311642,19000000,4,1,1,3,1,0,0,1,13,0,1,0.3489,0,1,0
73165,Bùi Quang Quang,710,1,85,5,135697189,59000000,1,4,1,3,5,1,78504921,0,81,1,0,0.0766,0,4,0
49452,Nguyễn Ngọc Hưng,749,1,65,0,40992970,93000000,4,0,1,5,6,1,391709712,3,92,0,0,0.0785,0,3,0
5925,Dương Anh Thảo,663,0,47,7,10515480,16000000,5,2,2,2,1,0,0,1,10,0,1,0.3674,0,2,1
41007,Mai Ngọc Ánh,698,0,90,4,43858382,16000000,5,1,1,2,1,0,0,1,10,0,1,0.3152,0,1,1
58286,Vũ Hoàng Dũng,641,1,34,9,52360973,55000000,0,2,1,2,2,0,0,0,14,0,1,0.2896,0,2,0
8309,Lê Hữu Nhiên,630,1,46,8,16157009,9000000,7,3,2,2,2,0,0,2,14,0,1,0.3968,0,2,0
13978,Vũ Trần Vi,697,0,42,7,33459416,19000000,5,4,1,3,4,1,8354718,1,68,1,0,0.171,0,2,0
8347,Vũ Thanh Thành,706,1,59,7,26770911,17000000,1,1,0,2,6,0,0,1,28,0,1,0.2547,0,1,0
10240,Trần Hữu Ngọc,654,0,44,5,37195184,59000000,1,0,1,5,5,1,184146483,0,89,0,0,0.1382,0,3,0
51887,Lê Thanh Vi,688,0,39,7,19864908,24000000,5,0,2,1,6,1,25542741,1,76,0,0,0.1513,0,1,0
3734,Mai Gia Hưng,721,1,21,4,15515217,28000000,5,2,0,5,1,0,0,1,19,0,1,0.3018,0,2,1
72548,Bùi Minh Quang,641,1,49,3,55996865,30000000,5,2,2,3,8,1,42524293,1,93,2,0,0.1488,0,1,0
15461,Lê Văn Khoa,677,1,26,8,3529321,4000000,5,0,3,1,1,0,0,2,7,0,1,0.3906,0,1,1
50042,Phạm Anh Trung,632,1,80,7,48050715,17000000,1,3,3,1,1,0,0,1,7,0,1,0.3781,0,2,0
38446,Dương Quang Nhiên,748,1,63,4,27821914,31000000,1,1,1,5,1,0,0,1,19,0,1,0.2887,0,1,0
3495,Đặng Hữu Khoa,685,1,63,4,27529794,38000000,5,0,1,5,6,1,18292880,0,82,0,0,0.1223,0,1,0
41361,Mai Xuân Thành,609,1,48,6,17570769,11000000,0,4,1,3,1,0,0,2,13,0,1,0.4253,1,2,1
36407,Bùi Hữu Tú,691,1,35,4,28798333,21000000,6,2,1,1,2,0,0,1,10,0,1,0.3048,0,2,0
72642,Mai Minh Dũng,676,1,24,7,5965176,17000000,3,1,0,2,2,0,0,1,14,0,1,0.3468,0,1,1
27787,Dương Thanh Minh,770,1,90,0,1000000000,124000000,1,3,1,3,8,0,0,3,39,2,1,0.12,0,4,0
74803,Vũ Quang Vân,712,0,54,2,39695964,18000000,5,3,1,2,2,0,0,1,14,0,1,0.2979,0,2,0
62321,Đặng Thu Duyên,673,0,35,1,25051401,29000000,5,3,0,2,1,0,0,1,10,0,1,0.321,0,2,1
28194,Vũ Thu Hồng,733,0,50,5,72708691,79000000,5,1,2,5,4,0,0,3,30,0,1,0.2016,0,4,0
34324,Vũ Thanh Trung,710,1,27,4,22012903,20000000,8,3,1,3,3,0,0,1,20,0,1,0.2885,0,2,0
29997,Lê Gia Bảo,673,1,61,3,61419141,41000000,5,3,1,4,3,0,0,0,23,0,1,0.2612,0,2,0
79586,Vũ Hoàng Lan,751,0,29,2,3797323,13000000,1,0,1,1,4,0,0,2,18,0,1,0.3112,0,1,0
68859,Đặng Thanh Lan,711,0,46,4,36685273,25000000,5,2,1,2,4,0,0,1,21,0,1,0.2599,0,2,0
51279,Bùi Ngọc Mai,710,0,38,8,2917280,7000000,5,0,1,5,3,1,24289130,2,81,0,0,0.2339,0,1,0
61121,Phạm Đức Mai,652,0,59,4,53317466,32000000,5,3,0,4,3,0,0,1,23,0,1,0.3019,0,2,1
12854,Trần Gia Dương,713,0,47,2,7554736,23000000,5,0,1,3,2,1,12180914,1,62,0,0,0.2029,0,1,0
47513,Vũ Kim Ánh,634,0,67,1,116717400,15000000,4,3,1,3,6,0,0,1,31,0,1,0.3069,0,2,0
39431,Lê Thu Vi,647,0,88,2,25456783,7000000,3,2,0,2,1,0,0,2,10,0,1,0.3908,0,2,0
45801,Lê Hoàng Hương,688,0,24,8,5052243,9000000,0,1,0,2,3,0,0,2,17,0,1,0.3403,0,1,0
37597,Vũ Kim Vân,653,0,43,3,5634000,14000000,5,0,1,2,1,0,0,2,10,0,1,0.389,0,1,1
79652,Đặng Ngọc Hồng,614,0,47,7,7977625,21000000,5,1,1,3,1,0,0,1,13,0,1,0.4098,1,1,1
622,Phạm Kim Duyên,681,0,48,5,32119422,59000000,1,1,1,3,8,0,0,0,39,2,1,0.1805,0,1,0
77067,Vũ Trần Hồng,702,0,30,9,29016693,91000000,5,0,1,3,5,0,0,3,28,0,1,0.2002,0,1,0
18548,Trần Thu Tùng,605,1,63,7,5206033,18000000,8,0,1,2,2,1,39507269,1,68,0,0,0.3124,0,1,0
49221,Mai Kim Lan,659,0,51,7,10818865,14000000,8,3,3,1,4,0,0,2,18,0,1,0.3376,0,2,0
76284,Nguyễn Quang Nam,758,1,45,9,57117022,84000000,5,0,1,5,6,1,56987034,3,84,0,0,0.0745,0,4,0
61713,Nguyễn Thị Vi,645,0,37,2,9791280,5000000,7,1,1,2,5,0,0,2,25,0,1,0.3583,0,1,0
22333,Lê Hữu Anh,707,1,47,8,12520345,10000000,7,4,1,1,2,0,0,2,10,0,1,0.3278,0,2,0
12950,Phạm Thị Vi,770,0,85,9,459262965,90000000,4,4,1,3,2,0,0,3,16,0,1,0.2044,0,4,0
75319,Phạm Quang Huy,724,1,33,1,31483177,26000000,5,0,0,1,1,0,0,1,7,0,1,0.2972,0,1,0
69704,Trần Minh Châu,674,1,40,8,6607671,9000000,1,0,0,2,4,1,24202504,2,76,0,0,0.2336,0,1,1
69371,Mai Ngọc Phúc,643,1,60,0,167321421,86000000,4,0,1,5,5,0,0,3,34,0,1,0.2361,0,4,0
42436,Mai Minh Trọng,682,1,35,0,62109829,64000000,4,0,2,4,4,0,0,3,27,0,1,0.2215,0,1,0
73519,Đặng Hữu Chi,747,0,62,7,13260522,25000000,5,2,1,2,4,0,0,1,21,0,1,0.2722,0,2,0
55894,Hoàng Thị Bảo,750,1,51,8,6141615,10000000,8,1,0,4,3,0,0,2,23,0,1,0.3239,0,1,1
29014,Đặng Quang Hưng,715,1,47,0,106557030,110000000,5,3,0,3,8,0,0,3,39,2,1,0.147,0,4,0
29651,Trần Hữu Lan,626,0,40,6,42107988,15000000,5,4,0,2,2,0,0,1,14,0,1,0.3772,0,2,0
5522,Dương Thu Ngọc,651,0,74,8,4619808,4000000,6,4,1,3,2,0,0,2,16,0,1,0.4009,1,2,1
50570,Trần Trần Vũ,648,1,37,2,20845503,21000000,4,0,1,3,4,1,18203157,1,73,0,0,0.2217,0,1,0
17386,Đặng Minh Duyên,737,0,34,2,28723148,22000000,5,2,0,2,5,0,0,1,25,0,1,0.2563,0,1,0
9872,Hoàng Thị Thảo,777,0,59,5,129365951,54000000,1,0,2,2,3,1,44400980,0,65,0,0,0.1022,0,1,0
48444,Phạm Anh Dũng,638,1,32,5,47238300,40000000,5,3,2,3,4,0,0,0,24,0,1,0.2888,0,2,0
64242,Bùi Hữu Chi,677,0,28,4,17176922,27000000,5,3,1,2,3,0,0,1,17,0,1,0.3005,0,2,0
49630,Bùi Thanh Hồng,599,0,68,4,143221905,31000000,5,0,1,2,4,1,10971122,1,65,0,0,0.2274,0,1,0
52086,Hoàng Hữu Vũ,712,1,54,1,40384636,17000000,5,3,2,2,1,0,0,1,10,0,1,0.3122,0,2,0
19154,Trần Quang Hoàng,691,1,41,4,55830170,20000000,5,2,1,1,5,0,0,1,22,0,1,0.2613,0,2,0
3687,Dương Ngọc Vũ,684,1,78,6,8125498,10000000,4,0,2,2,4,1,22779244,2,76,0,0,0.2191,0,1,0
31841,Trần Anh Châu,665,1,49,9,47744053,82000000,5,4,1,4,2,0,0,3,20,0,1,0.2667,0,2,0
64885,Nguyễn Thu Châu,800,1,40,0,367409268,169000000,1,2,1,5,5,0,0,3,34,0,1,0.1696,0,4,0
50044,Mai Anh Trung,799,1,75,0,575406873,166000000,5,4,3,5,5,0,0,3,34,0,1,0.1642,0,4,0
7484,Nguyễn Minh Chi,681,0,36,8,8875145,11000000,5,0,1,5,6,1,1371376,2,79,0,0,0.194,0,1,0
57105,Mai Xuân Chi,652,0,38,7,13116762,16000000,6,1,0,5,2,0,0,1,22,0,1,0.3633,0,1,1
45388,Trần Thu Thành,740,1,36,2,14871552,12000000,8,2,1,2,2,0,0,2,14,0,1,0.3218,0,2,0
74762,Vũ Thu Trọng,725,1,55,3,100123946,50000000,5,2,2,4,6,0,0,0,34,0,1,0.1728,0,4,0
16422,Vũ Đức Trung,664,1,39,6,10595196,14000000,3,2,1,3,2,0,0,2,16,0,1,0.3579,0,2,1
39829,Đặng Hoàng Hương,694,0,78,1,44776077,22000000,4,2,2,1,1,0,0,1,7,0,1,0.307,0,2,0
3882,Bùi Hoàng Thành,681,1,41,1,10238476,15000000,4,1,1,2,7,1,28078111,1,87,2,0,0.1718,0,1,0
2212,Mai Anh Yến,578,0,39,6,6993412,16000000,5,1,1,2,5,0,0,1,25,0,1,0.4074,1,1,1
10746,Hoàng Kim Ánh,595,0,51,6,8759018,20000000,5,2,1,3,1,0,0,1,13,0,1,0.4297,1,2,1
43375,Trần Văn Thảo,628,0,64,8,17014672,10000000,7,3,3,2,4,0,0,2,21,0,1,0.3711,0,2,0
22420,Trần Hoàng Nam,683,1,58,3,10525898,11000000,3,4,1,3,3,0,0,2,20,0,1,0.3324,0,2,0
65550,Dương Gia Nam,679,1,30,0,77981698,130000000,5,1,1,5,8,0,0,3,45,2,1,0.1718,0,4,0
39087,Nguyễn Thanh Quang,762,1,90,0,327152972,79000000,2,1,1,3,8,0,0,3,39,2,1,0.1335,0,4,0
19957,Trần Hoàng Nam,736,1,41,5,41116081,40000000,5,1,0,1,4,0,0,0,18,0,1,0.2285,0,1,0
47647,Mai Thị Linh,725,0,39,0,164147363,142000000,0,3,1,4,6,0,0,3,34,0,1,0.1668,0,4,0
37238,Đặng Thị Ánh,644,0,77,7,48973721,15000000,8,3,0,1,1,0,0,1,7,0,1,0.3699,0,2,0
49299,Mai Quang Vân,678,0,29,7,11836673,19000000,6,2,1,2,6,0,0,1,28,0,1,0.2825,0,1,0
69359,Vũ Hoàng Hoàng,712,1,51,9,36505769,84000000,1,0,1,3,6,0,0,3,31,0,1,0.1849,0,1,0
36393,Vũ Xuân Huy,740,1,67,9,109825225,124000000,8,1,1,5,8,1,137086131,3,96,2,0,0.0416,0,3,0
62065,Nguyễn Kim Tùng,645,1,32,8,3721847,12000000,8,0,0,4,5,1,1597870,2,72,0,0,0.251,0,1,0
18063,Bùi Minh Vân,674,0,53,8,20849162,14000000,3,3,1,2,4,0,0,2,21,0,1,0.3147,0,2,0
32523,Dương Đức Thành,668,1,34,0,39124351,57000000,5,1,0,4,6,1,19383578,0,78,2,0,0.1111,0,1,0
54750,Nguyễn Kim Trung,616,1,49,3,61382539,20000000,5,3,1,3,3,0,0,1,20,0,1,0.3602,0,2,1
12396,Đặng Xuân Thành,620,1,29,8,6679379,5000000,4,4,0,2,4,0,0,2,21,0,1,0.4004,1,2,0
53342,Đặng Đức Dũng,646,1,40,7,12803937,14000000,6,1,0,2,1,0,0,2,10,0,1,0.3861,0,1,1
9485,Lê Xuân Hồng,651,0,43,8,4116026,12000000,5,1,0,1,2,1,4052073,2,54,2,0,0.2813,0,1,0
18778,Nguyễn Kim Thành,611,1,33,2,21433200,16000000,5,1,0,3,4,1,12901705,1,72,2,0,0.2684,0,1,0
30585,Phạm Xuân Tùng,646,1,32,7,10955265,12000000,5,0,0,1,1,1,3849796,2,50,0,0,0.287,0,1,0
22560,Mai Ngọc Tú,676,1,27,1,12313551,19000000,5,3,0,1,1,0,0,1,7,0,1,0.3465,0,2,0
47910,Lê Ngọc Hồng,739,0,52,4,26058227,28000000,8,1,1,4,1,0,0,1,16,0,1,0.2955,0,1,0
77515,Mai Trần Bảo,721,1,71,4,26879504,36000000,5,0,1,5,8,1,14791306,0,89,0,0,0.0866,0,1,0
73174,Nguyễn Văn Vũ,698,1,29,8,8858410,11000000,5,0,1,2,3,0,0,2,17,0,1,0.3195,0,1,0
12595,Phạm Quang Hương,800,0,49,9,285405845,146000000,5,2,3,5,6,0,0,3,38,2,1,0.1601,0,4,0
35132,Vũ Thanh Khoa,702,1,40,5,49954012,74000000,5,1,1,3,5,0,0,3,28,0,1,0.1937,0,1,0
10180,Mai Kim Anh,767,1,46,0,79553212,71000000,2,2,1,2,2,0,0,3,14,0,1,0.2255,0,2,0
59722,Đặng Thanh Phúc,663,1,35,0,33499714,60000000,3,2,1,2,4,0,0,3,21,0,1,0.248,0,2,0
47737,Vũ Kim Xuân,712,0,45,2,37257901,7000000,5,4,1,1,1,0,0,2,7,0,1,0.3332,0,2,1
23761,Đặng Hữu Hồng,624,0,43,6,12683726,14000000,5,0,1,1,7,1,11995253,2,78,0,0,0.2282,0,1,0
75013,Dương Thu Khoa,734,1,50,8,11115268,13000000,8,3,1,1,4,0,0,2,18,0,1,0.2983,0,2,0
9449,Hoàng Trần Thảo,647,0,50,2,8305992,14000000,0,3,2,4,1,0,0,2,16,0,1,0.3903,0,2,1
54401,Nguyễn Thị Ngọc,648,0,40,8,4277062,12000000,5,0,1,2,7,1,19928838,2,87,0,0,0.2213,0,1,0
37670,Mai Gia Lan,715,0,39,9,66336167,124000000,4,1,1,3,8,0,0,3,39,2,1,0.1527,0,4,0
40572,Đặng Hữu Ánh,719,0,51,4,55303403,18000000,5,4,1,2,3,0,0,1,17,0,1,0.2814,0,2,0
22189,Mai Trần Hương,660,0,46,0,94552234,70000000,5,1,0,3,6,0,0,3,31,0,1,0.2135,0,1,0
60469,Trần Văn Ngọc,670,0,31,2,3441174,6000000,2,0,0,5,2,1,23109294,2,78,0,0,0.2764,0,1,1
52908,Mai Thị Quang,669,1,54,3,103051299,34000000,5,1,1,1,3,0,0,1,14,0,1,0.2729,0,1,0
71321,Mai Ngọc Hoàng,749,1,56,6,38999689,14000000,8,1,3,5,4,0,0,2,30,0,1,0.2811,0,1,0
30594,Đặng Đức Nam,637,1,39,8,12572730,8000000,5,1,1,2,4,0,0,2,21,0,1,0.3698,0,1,1
4819,Dương Ngọc Bảo,711,1,39,1,23599082,33000000,1,0,1,2,2,0,0,1,14,0,1,0.2742,0,1,0
14725,Nguyễn Ngọc Hoàng,650,1,50,2,14234465,6000000,5,3,0,2,2,0,0,2,14,0,1,0.3843,0,2,0
60170,Trần Hoàng Yến,735,0,52,1,19322531,19000000,5,2,2,4,1,0,0,1,16,0,1,0.3171,0,2,0
40804,Bùi Hoàng Xuân,713,0,37,1,11434537,20000000,4,1,1,1,3,0,0,1,14,0,1,0.2964,0,1,0
34670,Vũ Hữu Mai,720,0,62,7,38665895,21000000,6,0,3,2,5,0,0,1,25,0,1,0.2547,0,1,0
62905,Vũ Thanh Trung,617,1,36,7,18092623,14000000,4,0,1,2,6,1,12003086,2,77,0,0,0.2434,0,1,0
67903,Nguyễn Anh Quang,646,1,60,1,35223101,21000000,3,1,1,2,7,0,0,1,32,0,1,0.2849,0,1,0
40770,Phạm Ngọc Lan,666,0,27,1,7614210,16000000,8,1,0,2,1,0,0,1,10,0,1,0.3683,0,1,1
56552,Bùi Hữu Yến,669,0,41,3,57532542,28000000,5,2,1,2,2,0,0,1,14,0,1,0.3044,0,2,0
78904,Vũ Quang Minh,633,1,44,8,11866064,11000000,5,4,1,3,1,1,10039622,2,62,1,0,0.301,0,2,0
7035,Nguyễn Anh Linh,697,0,51,5,308564866,58000000,5,3,1,5,5,0,0,0,34,0,1,0.1747,0,4,0
53118,Dương Văn Hưng,666,1,30,4,29746410,34000000,4,3,1,2,3,0,0,1,17,0,1,0.2909,0,2,0
35381,Nguyễn Ngọc Vân,749,0,66,0,65476866,123000000,5,1,1,4,5,0,0,3,31,0,1,0.1904,0,4,0
58120,Phạm Thị Minh,800,1,51,0,232153433,188000000,5,3,1,2,3,0,0,3,17,0,1,0.2001,0,4,0
43512,Nguyễn Minh Khoa,704,1,38,7,51759185,27000000,5,2,1,3,5,0,0,1,28,0,1,0.2392,0,1,1
54741,Dương Thanh Minh,645,1,48,4,42170849,35000000,6,2,1,1,3,0,0,0,14,0,1,0.3057,0,2,0
55285,Dương Quang Trung,673,1,44,2,13820684,21000000,3,3,1,1,7,1,12451175,1,75,1,0,0.1642,0,2,0
43288,Đặng Gia Xuân,627,0,60,2,11638310,13000000,2,3,1,1,3,0,0,2,14,0,1,0.3832,0,2,0
31186,Nguyễn Quang Phúc,671,1,43,3,85815750,36000000,7,3,1,4,4,0,0,0,27,0,1,0.2566,0,2,0
69039,Vũ Anh Hương,684,0,52,6,10744359,8000000,5,0,3,3,3,1,6596456,2,68,0,0,0.2322,0,1,0
72055,Hoàng Thanh Hoàng,759,1,56,3,17173621,16000000,6,3,1,3,3,0,0,1,20,0,1,0.2995,0,2,0
52672,Đặng Đức Tùng,726,1,31,0,57981431,74000000,4,0,1,3,6,0,0,3,31,0,1,0.1794,0,1,0
34434,Nguyễn Anh Quang,681,1,54,5,92493038,44000000,5,2,1,3,5,0,0,0,28,0,1,0.2172,0,2,0
56836,Trần Đức Trung,692,1,56,4,58447906,26000000,5,3,1,2,2,0,0,1,14,0,1,0.2853,0,2,0
25810,Hoàng Văn Ánh,729,0,39,7,33636129,18000000,1,0,1,2,4,0,0,1,21,0,1,0.2749,0,1,0
13947,Nguyễn Đức Khoa,784,1,49,0,84898694,84000000,7,1,1,3,8,1,63949576,3,87,2,0,0.0448,0,4,0
36449,Đặng Trần Dương,671,0,56,5,69162541,39000000,5,3,1,3,1,0,0,0,13,0,1,0.2907,0,2,0
18556,Phạm Hoàng Châu,622,1,49,6,32559539,16000000,1,3,1,2,1,0,0,1,10,0,1,0.3948,0,2,0
66869,Hoàng Hữu Vân,689,0,43,0,85245305,146000000,5,0,1,2,8,1,129309145,3,85,0,0,0.0557,0,3,0
8420,Trần Văn Dương,576,0,41,2,12969742,17000000,6,4,1,3,3,0,0,1,20,0,1,0.4249,1,2,1
75341,Hoàng Thu Duyên,626,0,71,8,20172632,11000000,7,0,3,2,1,0,0,2,10,0,1,0.4066,1,1,0
17098,Phạm Hữu Quang,649,1,61,8,4106016,6000000,5,1,1,4,2,0,0,2,20,0,1,0.4003,1,1,0
4174,Dương Gia Yến,704,0,46,4,65232032,31000000,5,2,1,4,2,0,0,1,20,0,1,0.2659,0,2,0
50080,Nguyễn Đức Nam,675,1,83,4,36725936,27000000,6,4,3,3,6,0,0,1,31,0,1,0.2559,0,2,0
11464,Đặng Anh Bảo,649,1,43,6,16574997,13000000,5,2,1,4,1,0,0,2,16,0,1,0.382,0,2,0
12626,Phạm Hữu Vân,752,0,37,5,68878752,54000000,5,0,1,2,3,1,149691514,0,72,0,0,0.1098,0,3,0
58944,Hoàng Hoàng Mai,636,0,41,6,9481103,13000000,5,0,1,1,5,1,21016577,2,77,0,0,0.2467,0,1,1
47082,Phạm Thanh Nam,611,1,51,8,1483750,4000000,5,1,0,3,2,0,0,2,16,0,1,0.4546,1,1,1
72700,Vũ Hoàng Hoàng,737,1,46,2,11074690,6000000,6,2,1,2,4,0,0,2,21,0,1,0.3123,0,2,1
25691,Dương Hoàng Huy,655,1,48,1,38872523,14000000,5,3,1,1,4,0,0,2,18,0,1,0.3262,0,2,1
68717,Hoàng Thanh Hồng,661,0,33,6,16669175,12000000,5,3,1,2,2,0,0,2,14,0,1,0.3594,0,2,1
57892,Mai Thanh Tùng,702,1,34,7,13492902,16000000,5,3,1,3,1,0,0,1,13,0,1,0.3274,0,2,0
25517,Mai Thanh Yến,725,0,59,1,44855005,14000000,5,0,3,1,3,0,0,2,14,0,1,0.2919,0,1,0
8083,Hoàng Văn Thành,661,1,69,3,28553414,19000000,5,4,3,2,2,0,0,1,14,0,1,0.3389,0,2,0
64814,Đặng Quang Ngọc,719,0,34,7,14065845,13000000,5,3,0,2,2,0,0,2,14,0,1,0.3204,0,2,0
13431,Hoàng Thanh Mai,749,0,45,0,113502357,118000000,6,1,1,1,4,0,0,3,18,0,1,0.1962,0,4,0
74310,Dương Gia Yến,705,0,36,9,15997812,50000000,5,1,3,2,6,0,0,0,28,0,1,0.1949,0,1,0
23646,Phạm Minh Mai,657,0,70,1,10251819,18000000,5,3,2,2,2,0,0,1,14,0,1,0.3573,0,2,0
11578,Lê Minh Lan,681,0,44,1,13623458,20000000,5,0,1,2,8,1,1454386,1,77,0,0,0.1458,0,1,0
68262,Lê Gia Mai,745,0,54,5,17060264,31000000,0,0,3,1,2,1,46237962,1,65,0,0,0.1771,0,1,0
9039,Bùi Kim Châu,727,1,62,5,84253682,77000000,5,0,1,4,6,1,89830763,3,86,0,0,0.0698,0,3,0
62810,Mai Kim Trung,649,1,35,3,16924926,27000000,8,0,1,4,1,1,5057804,1,58,0,0,0.2487,0,1,0
52005,Lê Xuân Tùng,575,1,23,3,5185302,8000000,6,3,0,2,4,0,0,2,21,0,1,0.4425,1,2,0
2158,Phạm Hữu Mai,800,0,42,0,1000000000,190000000,8,2,1,3,6,0,0,3,31,0,1,0.145,0,4,0
31152,Nguyễn Hoàng Tú,715,1,24,4,13646518,18000000,4,2,0,1,1,0,0,1,7,0,1,0.3233,0,2,0
21372,Trần Xuân Vi,673,0,67,5,62111458,51000000,5,1,2,2,8,0,0,0,36,2,1,0.1805,0,1,0
54186,Lê Minh Linh,662,0,55,4,20357795,24000000,1,2,1,2,4,0,0,1,21,0,1,0.307,0,2,0
50940,Dương Hoàng Trọng,628,1,50,7,13693207,19000000,5,3,2,2,1,0,0,1,10,0,1,0.3933,0,2,1
9975,Dương Văn Tú,706,1,35,0,141603644,144000000,5,3,1,3,6,0,0,3,31,0,1,0.1686,0,4,0
40633,Nguyễn Đức Quang,709,1,63,6,43573796,15000000,5,4,0,1,2,0,0,1,10,0,1,0.3028,0,2,0
8068,Nguyễn Thị Hương,683,0,54,2,17210548,16000000,1,2,1,2,4,0,0,1,21,0,1,0.304,0,2,0
7423,Phạm Thu Phúc,684,1,39,3,72916254,35000000,8,2,1,4,1,0,0,0,16,0,1,0.2851,0,2,0
20287,Hoàng Văn Khoa,637,1,43,2,16277945,25000000,5,0,2,2,5,1,47929817,1,80,0,0,0.2152,0,1,0
52568,Dương Hữu Minh,729,1,41,0,155413162,100000000,8,2,1,5,4,0,0,3,30,0,1,0.1925,0,4,0
79369,Đặng Anh Hoàng,721,1,56,3,25275751,21000000,5,1,2,2,3,0,0,1,17,0,1,0.2849,0,1,0
12390,Lê Quang Hoàng,645,1,51,8,9708160,12000000,5,2,0,2,1,0,0,2,10,0,1,0.3944,0,2,1
47700,Hoàng Anh Hưng,681,1,48,7,25400198,26000000,5,3,0,5,4,0,0,1,30,0,1,0.2813,0,2,0
45937,Hoàng Đức Hưng,769,1,43,0,161425880,149000000,7,1,1,4,5,0,0,3,31,0,1,0.1795,0,4,0
1037,Phạm Đức Lan,765,0,50,0,243405116,127000000,8,1,1,2,7,0,0,3,32,0,1,0.1495,0,4,0
35495,Nguyễn Ngọc Phúc,675,1,72,2,13720324,14000000,5,4,3,2,4,0,0,2,21,0,1,0.3187,0,2,0
16519,Dương Thanh Hưng,710,1,48,6,42063559,13000000,7,3,1,4,4,0,0,2,27,0,1,0.2822,0,2,0
31253,Nguyễn Quang Vi,540,0,52,6,19361705,20000000,5,3,1,4,2,0,0,1,20,0,1,0.4626,1,2,0
56471,Lê Văn Ngọc,628,0,90,2,23591761,17000000,7,0,1,3,6,1,12707422,1,79,0,0,0.2232,0,1,0
65674,Phạm Kim Quang,643,1,85,1,194844991,29000000,5,4,1,4,3,0,0,0,23,0,1,0.3012,0,2,0
37272,Hoàng Đức Vi,585,0,71,6,13375265,10000000,5,2,0,2,1,0,0,2,10,0,1,0.4545,1,2,1
36448,Lê Quang Châu,675,1,46,7,7610428,12000000,4,1,1,3,4,0,0,2,24,0,1,0.3298,0,1,0
66860,Bùi Thị Phúc,649,1,44,0,149836176,73000000,7,2,1,3,5,0,0,3,28,0,1,0.2314,0,4,0
46441,Đặng Kim Khoa,628,1,64,4,68535868,24000000,5,0,1,2,4,0,0,1,21,0,1,0.3263,0,1,0
77521,Hoàng Xuân Trung,659,1,67,2,16918502,10000000,7,3,2,2,1,1,9532645,2,59,1,0,0.2727,0,2,0
9068,Đặng Trần Duyên,674,0,54,3,13324064,25000000,5,0,1,2,4,1,14819677,1,67,0,0,0.1931,0,1,0
67331,Mai Anh Ánh,679,0,40,8,4597081,4000000,5,1,1,2,3,0,0,2,17,0,1,0.3604,0,1,1
1970,Lê Anh Hưng,794,1,22,0,149479711,149000000,5,2,0,5,8,0,0,3,45,2,1,0.1429,0,4,0
39303,Bùi Thu Vũ,672,1,49,2,41641826,21000000,5,1,1,4,2,0,0,1,20,0,1,0.3193,0,1,1
38536,Vũ Trần Trung,702,1,68,3,14579879,19000000,1,1,1,3,1,0,0,1,13,0,1,0.3205,0,1,0
10669,Phạm Hữu Lan,635,0,33,4,38660606,21000000,5,0,1,2,4,0,0,1,21,0,1,0.3322,0,1,0
55997,Nguyễn Minh Dũng,735,1,49,2,46983367,6000000,8,3,1,5,1,0,0,2,19,0,1,0.3324,0,2,0
60099,Lê Đức Thảo,653,0,22,8,10080755,9000000,8,3,0,1,1,0,0,2,7,0,1,0.392,0,2,1
40981,Vũ Văn Vi,617,0,90,5,40707649,38000000,8,0,3,1,4,1,83755145,0,73,0,0,0.2106,0,1,0
13556,Dương Hữu Khoa,611,1,78,4,34158619,16000000,5,2,1,1,1,0,0,1,7,0,1,0.4052,1,2,1
52659,Nguyễn Thanh Ánh,752,0,64,0,188181246,146000000,8,0,1,2,8,1,282548608,3,91,0,0,0.0352,0,3,0
22920,Nguyễn Ngọc Lan,647,0,45,6,37644255,16000000,5,2,1,2,3,0,0,1,17,0,1,0.3431,0,2,0
61412,Dương Anh Hồng,778,0,90,9,129642249,67000000,4,1,1,3,5,0,0,3,28,0,1,0.1821,0,4,0
76882,Lê Ngọc Yến,699,0,42,5,20546613,40000000,1,1,1,3,4,0,0,0,24,0,1,0.2379,0,1,0
47520,Phạm Ngọc Xuân,653,0,30,5,95338205,35000000,0,3,1,3,4,0,0,0,24,0,1,0.2754,0,2,0
69368,Hoàng Hoàng Hồng,683,0,61,4,9083395,15000000,3,0,3,2,4,1,5851138,1,65,0,0,0.2087,0,1,0
65673,Trần Quang Vi,710,0,65,0,110379133,87000000,5,0,1,4,8,1,110226081,3,95,0,0,0.0416,0,3,0
19919,Bùi Gia Chi,678,0,45,6,3537203,10000000,1,0,0,2,4,1,11391441,2,72,0,0,0.2351,0,1,1
68295,Nguyễn Thị Trọng,667,1,64,6,40416288,16000000,5,0,1,4,2,1,14631205,1,69,0,0,0.2297,0,1,0
32463,Lê Văn Trung,699,1,65,4,30657186,21000000,5,4,1,1,4,0,0,1,18,0,1,0.271,0,2,0
55048,Dương Văn Tùng,668,1,45,7,5614953,12000000,8,0,0,1,3,0,0,2,14,0,1,0.353,0,1,0
29133,Dương Ngọc Linh,671,0,37,4,28172337,28000000,5,1,1,1,2,0,0,1,10,0,1,0.3111,0,1,0
